record_id,docket_entry,attachment_number,filed_date_iso,docket_description,document_label,document_type,public_access_status,file_name,page_count_exact,size_bytes,sha256,sha1,md5,recap_pdf_url,internet_archive_url,courtlistener_document_url,pacer_pdf_url,pacer_price_usd
NJD-0668-065,536,65,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 65,Exhibit 63,FREE_RECAP_PDF_AVAILABLE,0536-065.pdf,4,150189,9ed14e4db6801c0dbe93db4b37b527be5303d5d2bb24c7366e3e56968cf9d773,61c494fe4cd130db0eea9ad1ea9a8c47ecc6a64f,ef7a2f014f492ed3a6267c386d8c8e94,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.65.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.65.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477650,
NJD-0668-066,536,66,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 66,Exhibit 64,FREE_RECAP_PDF_AVAILABLE,0536-066.pdf,4,33226,f2910ebfdce03e6607692fdd4b01cc4964ed16e85226957709d80401bc6ba126,2e19f2d5a76338c4eb244677b7935000827b0aed,d242fbfd080c7bba5de55b0caf306eca,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.66.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.66.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477651,
NJD-0668-067,536,67,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 67,Exhibit 65,FREE_RECAP_PDF_AVAILABLE,0536-067.pdf,3,123803,911a300a66b3855df88083378678a8e9f2b78b2ba74156739fe1a458608c366a,1e82ecfb2d746054e8abb1c4ad52468c7b468cf8,a5bc542b44fe25311304ee4f63a83049,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.67.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.67.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477652,
NJD-0668-068,536,68,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 68,Exhibit 66,FREE_RECAP_PDF_AVAILABLE,0536-068.pdf,5,134996,19eda937836f9fa42cf0a7fe14f076071966eac118f7b63f7a573ac45ca18c0b,71f8891907312c108af1a95de84f5d1018e30d9b,baf08eb35747d03004b22179e5570e45,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.68.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.68.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477653,
NJD-0668-069,536,69,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 69,Exhibit 67,FREE_RECAP_PDF_AVAILABLE,0536-069.pdf,6,590413,c1766dfe9be7a0f0413b9a66201de0cb6233be8ccf8fd727444c183a74c95c7d,9038ccb5899d13b4abc86377e455b2b6da245ca3,055c0160f4a7f9dece870a2401242c7f,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.69.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.69.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477654,
NJD-0668-070,536,70,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 70,Exhibit 68,FREE_RECAP_PDF_AVAILABLE,0536-070.pdf,3,124190,f4a4082e8ac0d519aa7e0c8cb746fcbaea0fe70730268e525a37d23b90014dd5,c88ba23eba8253769506ccabdf6c0c39d6842215,6c503c7a9f3f3da39cec47c7af3e5560,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.70.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.70.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477655,
NJD-0668-071,536,71,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 71,Exhibit 69,FREE_RECAP_PDF_AVAILABLE,0536-071.pdf,5,130294,942e085ff9efd2a7013abe61e77ac101b81ae573f53b9778118570cb21fd2ccb,ba84a75802ab15523d3f033de65e3a2592bcbc35,78c677284fb410504343c139543bf519,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.71.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.71.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477656,
NJD-0668-072,536,72,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 72,Exhibit 70,FREE_RECAP_PDF_AVAILABLE,0536-072.pdf,4,129297,83d8fd72087da0d3436afaffee4d1c7b0aebd0bc0a50c7a774f96e38d34fd19c,35b47eea83898c3ef1e96f67c48db5c73471ec25,831208fc4486b8c3eb575e5624c84081,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.72.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.72.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477657,
NJD-0668-073,536,73,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 73,Exhibit 71,FREE_RECAP_PDF_AVAILABLE,0536-073.pdf,4,124238,2137a704207eb06ab5a86bfd60588abfeab3d5045e96a8423f9a63b7ff6f5d6f,10e9d273665d03d06036c49540822f2a4e74dea0,866c7a1576152a61c4e7bdfcf8b85dba,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.73.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.73.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477658,
NJD-0668-074,536,74,2025-05-02,"BRIEF Supplemental Brief on Constructive Notice (Attachments: # 1 Appendix, # 2 Certification of Melissa A. Geist, # 3 Exhibit 1, # 4 Exhibit 2, # 5 Exhibit 3, # 6 Exhibit 4, # 7 Exhibit 5, # 8 Exhibit 6, # 9 Exhibit 7, # 10 Exhibit 8, # 11 Exhibit 9, # 12 Exhibit 10, # 13 Exhibit 11, # 14 Exhibit 12, # 15 Exhibit 13, # 16 Exhibit 14, # 17 Exhibit 15, # 18 Exhibit 16, # 19 Exhibit 17, # 20 Exhibit 18, # 21 Exhibit 19, # 22 Exhibit 20, # 23 Exhibit 21, # 24 Exhibit 22, # 25 Exhibit 23, # 26 Exhibit 24, # 27 Exhibit 25, # 28 Exhibit 26, # 29 Exhibit 27, # 30 Exhibit 28, # 31 Exhibit 29, # 32 Exhibit 30, # 33 Exhibit 31, # 34 Exhibit 32, # 35 Exhibit 33, # 36 Exhibit 34, # 37 Exhibit 35, # 38 Exhibit 36, # 39 Exhibit 37, # 40 Exhibit 38, # 41 Exhibit 39, # 42 Exhibit 40, # 43 Exhibit 41, # 44 Exhibit 42, # 45 Exhibit 43, # 46 Exhibit 44, # 47 Exhibit 45, # 48 Exhibit 46, # 49 Exhibit 47, # 50 Exhibit 48, # 51 Exhibit 49, # 52 Exhibit 50, # 53 Exhibit 51, # 54 Exhibit 52, # 55 Exhibit 53, # 56 Exhibit 54, # 57 Exhibit 55, # 58 Exhibit 56, # 59 Exhibit 57, # 60 Exhibit 58, # 61 Exhibit 59, # 62 Exhibit 60, # 63 Exhibit 61, # 64 Exhibit 62, # 65 Exhibit 63, # 66 Exhibit 64, # 67 Exhibit 65, # 68 Exhibit 66, # 69 Exhibit 67, # 70 Exhibit 68, # 71 Exhibit 69, # 72 Exhibit 70, # 73 Exhibit 71, # 74 Exhibit 72, # 75 Exhibit 73, # 76 Exhibit 74, # 77 Exhibit 75, # 78 Exhibit 76, # 79 Exhibit 77, # 80 Exhibit 78, # 81 Certificate of Service)(GEIST, MELISSA) (Entered: 05/02/2025)",Attachment 74,Exhibit 72,FREE_RECAP_PDF_AVAILABLE,0536-074.pdf,6,135835,ea5dc0d12c716cf366a2b2b84f7e9373fd4f026fd08d165f9148d5bb2dfa28f2,34fb9de408bd2c49c2c76fd26ec6ed2817e12cd0,80571624913ee6b3fcac20e76712677f,https://storage.courtlistener.com/recap/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.74.pdf,https://archive.org/download/gov.uscourts.njd.515893/gov.uscourts.njd.515893.536.74.pdf,https://www.courtlistener.com/docket/67665081/536/insulin-pricing-litigation/,https://ecf.njd.uscourts.gov/doc1/119022477659,
